,original_n,deco_pca_Kmean,deco_pca_Agglo,deco_pca_MiniB,deco_pca_Gauss,deco_pca_Spect,deco_fast_Kmean,deco_fast_Agglo,deco_fast_MiniB,deco_fast_Gauss,deco_fast_Spect,deco_isom_Kmean,deco_isom_Agglo,deco_isom_MiniB,deco_isom_Gauss,deco_isom_Spect,tabl__Kmean,tabl__Agglo,tabl__MiniB,tabl__Gauss,tabl__Spect,neur_conv_Kmean,neur_conv_Agglo,neur_conv_MiniB,neur_conv_Gauss,neur_conv_Spect,neur_mlp_Kmean,neur_mlp_Agglo,neur_mlp_MiniB,neur_mlp_Gauss,neur_mlp_Spect,neur_lstm_Kmean,neur_lstm_Agglo,neur_lstm_MiniB,neur_lstm_Gauss,neur_lstm_Spect,orig__Kmean,orig__Agglo,orig__MiniB,orig__Gauss,orig__Spect,orig__origi,orig__rando,sp500
2018-07-02,0.006561451916607807,0.00019827779363342044,-0.0024590427199816843,-0.001991620437488621,-0.0012879576953750847,-0.002737171091380201,0.003067402842520801,0.006871128524091112,0.0014577935734316077,0.006322589937392952,-0.0015259061436845144,0.0010864457524817133,-0.005274671548207247,-0.0026837228704336795,0.001715103626756958,-0.0029991861747851894,0.007359345971313535,0.006074765839650885,-0.0010356720018420273,0.004567250529935327,0.0004236867362605399,0.002554352201890678,0.006301084672408528,0.004410642160328602,-0.004056156954740686,0.002920485225654104,0.004675921943293091,0.0028289023983783354,0.0002378052330622209,0.00031348492764417377,-0.0027600369506735273,-0.007489003088925739,-0.007117318499261397,-0.005041877196734754,0.024066750182294035,-0.006669050919786791,0.0020749666053067337,-0.003313062368302729,0.001054336207437576,0.00046643983537110337,-0.0063030476420696795,0.006561451916607807,0.00011825376392575297,-0.0378
2018-07-03,-0.0013838100097340942,0.0005423459334103543,-0.0012195561786796294,-0.0003177996877093861,-0.0021344606737554494,-0.0019126873505850121,-0.0008735317638758519,-0.0038577633074726534,-0.0008138491245322586,-0.004469298267121138,0.003534960495707866,0.0016753806961390784,0.0013717635874990332,-0.0006795549588051117,-0.0011229572496236325,0.003267020992880321,-0.008575944849499454,-0.010088437384106887,-0.0023036740512204323,-0.006755728155595744,-0.005158760810774414,-0.0057746605585870655,-0.0024407997536172238,-0.00688624547844903,-0.0010545162985682193,-0.004402682460281155,-0.004451786627026694,-0.0036781886667401637,-0.004311413913997077,-0.004985799807582846,-0.0008202096250149981,-0.0022220942258557785,-0.004494100376914353,-0.0035509510249075384,0.004602652692637926,-0.002642550622483259,-0.00015925599458671937,0.0004305943226842234,-0.0001514418605029993,0.0017156603994240964,-0.0012021528175112236,-0.0013838100097340942,-0.004234614458711713,-0.0029
2018-07-05,0.0090636126149173,0.00813226680319992,0.0032696265492321375,0.009291014903778747,0.006360537738982147,0.010046955971462705,0.006198491092480847,0.006539587525566068,0.0044516399536509614,0.009681933981843336,0.008539569056070213,0.005826787343220827,0.004670646508134402,0.0075258280101583395,0.009641701304121914,0.007549963979612384,0.01107363501716144,0.007096311422154371,0.007617572816052612,0.005710473367633577,0.0047364658443919665,0.005169034589583534,0.010108538607738696,0.005151922526302191,0.0025336400101418125,0.00812218508052166,0.0036910760172351245,0.010608455853731248,0.005373835035952978,0.0024751088624890044,0.0037150801074219055,0.004901782446760639,0.004194901452600099,0.006131861060138936,0.006794992096713083,0.008825162470325006,0.007740339367374968,0.004244364482738335,0.006004765901141658,0.0048084726418134265,0.007424471159877797,0.0090636126149173,0.008014976082853061,0.0011
2018-07-06,0.01400463053990876,0.017542809927999045,0.016808331086574577,0.012475197859544285,0.019799567476774638,0.024966122804255687,0.01775602938896045,0.03233149853153938,0.012867883981943683,0.018166294045646604,0.01697640356863513,0.022187011086922746,0.019582308381279223,0.023131007865770437,0.02030368548436783,0.020162931946054223,0.023665759358294423,0.013402267362477963,0.02369410275473567,0.020511444661356567,0.013153463418010318,0.017289977760416037,0.02025040424300121,0.01886859291859505,0.012565887627610742,0.014483156944925711,0.02038355550824175,0.019490980052753078,0.01994823984121061,0.012100811136242099,0.012185688143311857,0.016680301419088963,0.012861308040443187,0.023472437348027113,0.013864342922597181,0.016177263385206635,0.024806380278796183,0.015526606356797392,0.018615592509321596,0.019979621994289397,0.022243651448582483,0.01400463053990876,0.01564377254675394,0.0060999999999999995
2018-07-09,0.00931285180863088,0.011046335477891056,0.015974425890158288,0.010269154692045531,0.014234427027061406,0.012668868148048783,0.01180861342837513,0.014243654076812912,0.012521812182149381,0.012714094056668646,0.018849937540048413,0.006881304736686725,0.010952444785003304,0.007288311945517047,0.010685641283590475,0.006566867908443545,0.010546520961544709,0.019857228073203795,0.010816796938780366,0.009518752654876728,0.022606150704286062,0.013335741161367095,0.020828172276634815,0.011960961951400206,0.015279548376599337,0.01585475190566531,0.01586250320500264,0.02144199487767648,0.014475602103433178,0.016787731362822716,0.014394600752546529,0.020845876735211745,0.017107511160973476,0.01825248439857302,0.04330604363738406,0.018124314711520623,0.01153291241726627,0.018342049744656606,0.012196259849279023,0.00896327263502107,0.014369617853590241,0.00931285180863088,0.01790993250199807,0.0070999999999999995
2018-07-11,-0.013580926921223925,-0.013691441469609933,-0.013054260574130023,-0.012482481334533127,-0.010671603059430209,-0.012987729133241872,-0.01483054421269576,-0.011881782962493079,-0.00920332101950586,-0.008690465045201861,-0.016127311239348494,-0.012355844327035674,-0.00963713939116857,-0.011305751063070574,-0.011570065600381532,-0.008157819502416732,-0.009849095152993191,-0.011372074213437921,-0.008318194942554334,-0.00449932550868249,-0.017153201231926984,-0.01912601742020647,-0.007506115151027458,-0.01515354964910764,-0.013364073414937791,-0.014628248370460907,-0.00919210164566843,-0.011128317413761118,-0.013275347987684566,-0.016485609019459647,-0.013943561192110238,-0.019582978292797204,-0.01750055313803386,-0.018712856981377785,-0.020700966572323502,-0.017771025998862443,-0.013879143987232478,-0.014077499936230184,-0.01155243589348304,-0.009623350128123678,-0.012952450372367226,-0.013580926921223925,-0.018820334977690655,-0.0449
2018-07-12,0.012818828297982442,-0.0012911369943523696,-0.004446287396348042,-0.0013068996397342012,0.004761887238026566,0.004415790278201011,0.0013503667531147307,0.004405108004557319,-0.000543217333827705,0.006523219235303682,0.0016738100665421986,0.0020901061440330984,-0.0009791737939775138,0.0031489462921733516,0.0030809208223891993,0.0075140659958391615,0.013012752803890602,0.008570239150503237,0.007952487038205395,0.010940986962554387,-0.0011520369862594699,0.0037200756835360704,0.008287278583153233,0.005033192315380782,-0.001825021418242302,0.006990652684235722,0.004936214237566334,0.00709652220806668,0.00589202619866503,-0.0035419867489698527,0.004225535098435621,-0.0020172703976966836,0.0013701034882042454,0.0008141625427863335,0.01912748384879377,0.007849468365673342,-0.0006090614798351058,-0.006470048813475498,0.002173913439538397,0.0025422122748808796,0.0031624575565563262,0.012818828297982442,0.003897357344055584,0.041299999999999996
2018-07-13,-0.00046707560253743895,-0.00189911539756167,-0.002587968495222191,-0.0033510366822391098,-0.0020231849112368537,-0.001918912262714908,-0.005514292822700249,0.0031469249256023844,-0.0034680093663398905,-0.004877390044283068,-0.004979747093018682,-0.0008325844108498458,0.00037036656923417955,-0.0006397548827465531,0.0017053558461201308,0.001196278179278008,-0.00033282979885860663,0.0016189042834970733,-1.2475592649720062e-05,-0.0020382592267886262,0.0005176575216516298,-0.0026460587734656498,-0.0027568493078276124,-0.0015677058042525332,-0.001776523631938226,0.00033813304095180256,-0.002159484226289844,0.00018909910495305132,0.0051069906917741,-0.0012381576771553565,0.0039792610235019135,0.001085337669033665,0.00012589221543692856,0.003278042836628417,0.0085517100721038,0.0035738555631534526,-0.0030719717424986604,0.00014052163879916895,-0.0011338016305991881,0.0015321355881416617,-0.0009843439697601278,-0.00046707560253743895,0.0020612821889077777,-0.0073
2018-07-16,-0.004518028281735017,-0.007481727263032218,-0.007331184882308293,-0.004808298260560657,-0.005481926441959305,-0.005404670866014934,-0.006911466652950858,-0.013323580305114891,-0.004787215004305818,-0.004978123649697217,-0.006071688580229585,-0.009104721085622372,-0.007522467474022423,-0.007335445686605656,-0.007272548072278624,-0.010009062264796142,-0.005028609665387678,-0.006359613493554307,-0.007862639782330719,-0.0038512561796010996,-0.005498769312470852,-0.006602354295985475,-0.011906661384439078,-0.005207140890673388,-0.006591959925518677,-0.007265189753836136,-0.007167577191566686,-0.012055862616715901,-0.003794867262989816,-0.0033770226888408636,-0.009364024994908574,-0.00819550474494721,-0.007431613854706941,-0.0066139297796675624,-0.03715219308047898,-0.007789529948764943,-0.005745658745442497,-0.011496100774649699,-0.007476610259569313,-0.00910798098434576,-0.0017787601771468448,-0.004518028281735017,-0.0077846353521505525,0.0025
2018-07-17,0.003305437679136039,0.006615837458785714,0.0055849607095958724,0.008429330234574879,0.006055267589150977,0.005821721574560744,0.0067972035605184285,0.004983456918146272,0.006443528354368459,0.008981734132908807,0.004509265627532567,0.004170730778968182,0.0036237664437392594,0.003558367139449271,0.0049467364084238045,-0.0004288639059339206,0.005541242902455944,0.0036114755325434536,0.0034021302054999362,0.006356968700615246,0.0014348060013952765,0.003847758101306298,0.008257113982686103,0.007004481886976665,0.003978141116179841,0.007829099776622533,0.008443699893475824,0.006997966595871164,0.006882603214751372,0.007854300148277892,0.007463815472983915,0.003387152673789243,0.006052101619389826,0.0047527766200044595,-0.005757155448350035,0.006474946618437447,0.007467603226060569,0.006158460060696058,0.0007867394934103942,0.005759429832961402,0.0059070291387318796,0.003305437679136039,0.00567050119183955,0.0012
